area,dwell,nBedrms,nLodged,nClosed,nCurr,mean,lq,med,uq,sd,brr,lmean,lsd,slq,suq
Opaheke,House,4,6,15,39,761,750,750,768,26,4,6.6345,0.0335,744,778
Opaheke,House,NA,15,9,36,626,600,650,685,156,4.07,6.389,0.3829,460,771
Orakei East,Apartment,2,6,6,12,558,500,505,563,108,4,6.3107,0.1793,488,621
Orakei East,House,1,12,3,15,875,614,698,900,397,4.57,6.699,0.3832,627,1051
Orakei East,House,2,6,12,33,728,688,725,735,77,4.22,6.5859,0.1005,677,776
Orakei East,House,3,12,15,69,936,850,900,1000,199,3.97,6.8215,0.21,796,1057
Orakei East,House,4,12,9,36,1169,1128,1150,1193,114,3.9,7.0597,0.0965,1091,1242
Orakei East,House,NA,6,3,15,990,855,1015,1150,398,4,6.8243,0.4661,672,1260
Orakei West,Apartment,2,6,9,21,784,600,738,894,256,3.49,6.6222,0.3156,607,930
Orakei West,House,1,18,3,21,1066,751,993,1188,567,4.54,6.8743,0.4313,723,1294
Orakei West,House,2,6,6,27,708,590,635,725,204,4,6.5338,0.2534,580,816
Orakei West,House,3,18,15,60,894,783,938,1065,260,3.59,6.7353,0.4023,642,1104
Orakei West,House,4,12,9,45,1341,1006,1200,1575,633,4.38,7.0723,0.5734,801,1736
Orakei West,House,NA,12,6,21,1207,970,1125,1163,515,4,7.0429,0.303,933,1404
Oranga,Flat,2,6,0,15,395,390,495,500,203,4,5.7809,0.8541,182,577
Oranga,House,1,21,6,30,659,553,615,780,163,4.41,6.4624,0.2388,545,753
Oranga,House,2,12,12,45,663,650,665,680,61,3.71,6.4918,0.0968,618,704
Oranga,House,3,21,24,69,716,671,725,758,83,3.78,6.5663,0.1207,655,771
Oranga,House,4,6,3,15,808,720,845,888,116,3.65,6.6859,0.1497,724,886
Oranga,House,NA,12,15,33,633,589,603,651,106,4,6.438,0.1564,563,695
Oratia,House,1,6,0,9,688,548,765,858,210,4.02,6.4826,0.3576,514,832
Oratia,House,2,6,6,15,571,534,598,635,95,3.56,6.3366,0.177,501,637
Orewa Central,Apartment,1,9,6,15,541,498,500,600,64,3.26,6.2879,0.1153,498,582
Orewa Central,Apartment,2,18,15,33,699,650,683,749,82,3.22,6.5429,0.1133,643,749
Orewa Central,Apartment,3,6,12,21,716,675,690,760,58,3.25,6.5703,0.0798,676,753
Orewa Central,Flat,2,6,6,27,673,580,625,718,219,2.93,6.4736,0.3116,525,799
Orewa Central,House,1,39,6,48,680,575,665,750,181,4.27,6.4951,0.225,569,770
Orewa Central,House,2,21,39,78,670,583,630,650,200,3.36,6.478,0.2235,560,757
Orewa Central,House,3,33,33,87,708,660,700,750,96,3.75,6.5541,0.1286,644,766
Orewa Central,House,4,6,9,21,925,815,930,1000,180,4,6.814,0.1953,798,1039
Orewa Central,House,NA,9,6,18,542,473,620,705,274,4.84,4.8497,4.1752,8,2134
Orewa North,Apartment,3,6,0,12,755,745,785,795,67,4,6.6235,0.0934,707,802
Orewa North,House,1,30,3,30,740,608,725,843,184,4.38,6.5769,0.247,608,849
Orewa North,House,2,21,9,24,592,550,580,610,60,3.81,6.3798,0.0936,554,628
Orewa North,House,3,27,21,54,775,720,760,780,90,3.91,6.6466,0.1103,715,830
Orewa North,House,4,27,24,48,861,798,850,900,70,4.08,6.7546,0.0804,813,906
Orewa North,House,5+,21,15,30,1103,998,1100,1150,128,3.94,6.999,0.1151,1014,1184
Orewa North,House,NA,30,12,81,743,600,730,850,162,4,6.5883,0.2162,628,841
Orewa South,Apartment,2,9,3,6,566,555,560,580,14,3.42,6.3378,0.0247,556,575
Orewa South,House,1,15,0,15,807,713,790,865,183,4.14,6.6697,0.2223,678,916
Orewa South,House,2,6,15,57,646,614,625,640,104,3.77,6.4598,0.1487,578,706
Orewa South,House,3,21,27,78,770,688,730,780,148,3.62,6.6321,0.1686,677,850
Orewa South,House,4,15,18,30,779,795,865,875,257,3.98,6.2113,1.8714,141,1761
Orewa South,House,5+,9,3,12,830,540,1000,1100,435,3.84,6.5282,0.7572,411,1140
Orewa South,House,NA,18,6,27,864,770,890,993,161,3.85,6.7427,0.2064,738,974
Ormiston East,Apartment,2,12,12,24,586,583,590,600,38,4,6.3704,0.0684,558,612
Ormiston East,Flat,2,27,12,45,531,500,520,565,57,3.17,6.2684,0.1068,491,567
Ormiston East,House,1,78,6,81,712,571,640,724,260,4.11,6.5014,0.392,511,868
Ormiston East,House,2,33,33,72,574,538,580,638,68,3.57,6.3458,0.1226,525,619
Ormiston East,House,3,45,33,81,693,673,690,715,45,3.88,6.5393,0.0628,663,722
Ormiston East,House,4,9,3,24,741,725,800,805,167,3.93,6.5696,0.3307,571,891
Ormiston East,House,5+,33,21,87,1195,1075,1250,1340,271,3.9,7.0421,0.3597,897,1458
Ormiston East,House,NA,54,45,129,799,590,650,805,698,3.59,6.5514,0.4425,520,944
Ormiston East,Room,NA,6,6,9,295,188,240,348,178,2.25,5.5634,0.5592,179,380
Ormiston North,Apartment,2,9,3,9,589,550,590,620,53,4,6.3756,0.0902,553,624
Ormiston North,House,1,12,0,12,754,610,748,848,165,4,6.6037,0.2142,639,853
Ormiston North,House,3,6,6,12,614,588,720,746,244,3.9,6.3298,0.5401,390,808
Ormiston North,House,4,15,18,57,841,793,830,860,83,3.44,6.7301,0.0911,787,890
Ormiston North,House,5+,9,6,30,956,940,970,1008,88,3.7,6.8593,0.0972,892,1017
Ormiston North,House,NA,12,6,21,829,680,793,888,189,4,6.6983,0.2133,702,937
Ormiston South,Boarding House,1,9,3,12,517,515,550,565,97,2.89,6.2256,0.246,428,597
Ormiston South,Boarding House,NA,6,6,6,454,386,445,513,85,2,6.1044,0.1871,395,508
Ormiston South,Flat,2,18,18,45,531,500,525,554,51,3.01,6.2703,0.0933,496,563
Ormiston South,House,1,45,0,45,861,650,860,1050,272,4.21,6.705,0.3372,650,1025
Ormiston South,House,2,12,9,27,468,413,543,550,136,3.17,6.0914,0.3908,340,575
Ormiston South,House,4,33,18,69,838,800,850,870,82,3.89,6.725,0.1123,772,899
Ormiston South,House,5+,33,27,99,1057,950,1075,1290,255,3.91,6.9281,0.2863,841,1238
Ormiston South,House,NA,24,18,75,976,758,1025,1138,269,4.04,6.8435,0.2943,769,1144
Ormiston South,Room,1,6,0,6,446,291,498,543,184,3.25,6.0135,0.4779,296,564
Ostend,House,1,12,3,15,594,475,600,663,135,4.02,6.3623,0.2309,496,677
Ostend,House,2,18,6,30,683,621,650,733,125,3.75,6.512,0.1734,599,757
Ostend,House,3,18,9,18,793,735,770,840,98,3.58,6.6695,0.1192,727,854
Ostend,House,NA,12,9,12,647,463,575,765,255,3.81,6.4117,0.3555,479,774
Ostend,Room,NA,12,12,0,200,200,200,200,,1.5,5.2983,0,200,200
Otahuhu Central,Apartment,2,9,3,30,502,460,525,535,37,4,6.2155,0.0741,476,526
Otahuhu Central,Boarding House,1,30,12,99,306,270,315,350,41,4,5.7138,0.1381,276,333
Otahuhu Central,House,1,69,15,57,433,390,400,420,90,4.03,6.0529,0.1816,376,481
Otahuhu Central,House,4,27,45,30,393,340,390,390,119,4,5.9483,0.1972,335,438
Otahuhu Central,House,NA,12,12,30,658,495,550,638,423,6.03,6.3845,0.4143,448,784
Otahuhu Central,Room,1,6,6,66,413,400,400,413,23,4,6.0209,0.0545,397,427
Otahuhu East,Apartment,2,6,6,6,498,491,495,501,17,4,6.2092,0.0331,486,509
Otahuhu East,Flat,2,6,6,24,378,353,450,475,195,3.29,5.7429,0.8317,178,547
Otahuhu East,House,1,60,6,60,410,185,450,584,227,3.84,5.8226,0.677,214,533
Otahuhu East,House,2,12,15,45,562,533,550,614,65,4.07,6.3246,0.1197,515,605
Otahuhu East,House,3,15,15,57,579,500,640,680,153,3.8,6.3185,0.3232,446,690
Otahuhu East,House,4,6,9,36,698,709,750,784,267,4,6.4431,0.5793,425,929
Otahuhu East,House,NA,15,18,51,613,573,620,688,147,4,6.3739,0.3567,461,746
Otahuhu North,Apartment,1,21,12,57,331,225,390,438,150,3.63,5.6278,0.6902,175,443
Otahuhu North,Apartment,2,9,3,33,469,450,450,495,27,3.58,6.1483,0.0564,450,486
Otahuhu North,Flat,1,21,21,117,412,395,425,465,80,3.67,5.9841,0.3362,317,498
Otahuhu North,Flat,2,24,24,129,416,440,450,490,151,3.59,5.9021,0.616,241,554
Otahuhu North,House,1,48,3,57,505,415,515,600,149,3.98,6.1539,0.446,348,636
Otahuhu North,House,2,9,18,51,512,488,530,565,79,3.69,6.2271,0.169,452,567
Otahuhu North,House,3,24,15,102,679,650,690,700,45,3.64,6.519,0.0681,647,710
Otahuhu North,House,4,6,6,39,758,695,718,805,91,4,6.6249,0.1151,697,814
Otahuhu North,House,NA,6,15,33,589,525,608,668,122,4,6.359,0.2229,497,671
Otahuhu South,Apartment,1,18,6,30,353,315,315,395,56,3.67,5.8561,0.148,316,386
Otahuhu South,Apartment,2,9,3,21,441,460,490,545,166,3.88,5.6074,1.8702,77,962
Otahuhu South,Flat,1,12,24,66,419,400,420,443,27,4,6.0363,0.0662,400,437
Otahuhu South,Flat,2,12,18,93,488,450,495,505,76,3.9,6.1797,0.1548,435,536
Otahuhu South,House,1,51,9,63,528,413,550,650,133,3.98,6.2354,0.2676,426,611
Otahuhu South,House,2,18,18,60,524,500,538,558,60,3.72,6.2549,0.1164,481,563
Otahuhu South,House,3,27,30,105,669,640,695,700,107,3.83,6.4874,0.2136,569,759
Otahuhu South,House,NA,6,12,27,573,518,620,675,193,4,6.2952,0.4064,412,713
Otahuhu South West,Apartment,1,6,3,15,318,343,355,360,107,4,5.6772,0.5179,206,414
Otahuhu South West,Apartment,2,6,6,9,483,420,475,538,90,3.71,6.166,0.1861,420,540
Otahuhu South West,Flat,1,6,18,54,380,373,395,400,38,3.95,5.9353,0.1076,352,407
Otahuhu South West,Flat,2,15,27,93,456,450,460,500,73,3.77,6.1064,0.201,392,514
Otahuhu South West,House,1,45,6,51,511,400,500,580,142,4.11,6.1873,0.3578,382,619
Otahuhu South West,House,2,9,18,63,505,460,500,600,136,3.63,6.1827,0.3358,386,607
Otahuhu South West,House,3,15,15,114,655,599,660,720,98,3.84,6.4729,0.1626,580,722
Otahuhu South West,House,5+,6,6,9,965,960,960,965,10,4,6.8721,0.0103,958,972
Otara Central,Apartment,3,6,0,9,648,645,645,648,5,4,6.4731,0.0077,644,651
Otara Central,House,1,21,0,21,388,102,450,588,258,4,5.6587,0.874,159,517
Otara Central,House,3,12,12,63,589,561,633,669,124,3.9,6.3535,0.2477,486,679
Otara Central,House,NA,6,6,15,659,646,688,700,67,4,6.4862,0.1069,610,705
Otara East,House,1,18,3,18,614,560,600,688,94,3.99,6.409,0.1601,545,677
Otara East,House,3,30,30,111,713,670,680,700,121,4.08,6.5584,0.1492,638,780
Otara South,House,1,15,0,15,642,565,650,720,180,3.64,6.4102,0.391,467,791
Otara South,House,3,15,15,87,663,630,650,695,52,4,6.4939,0.0765,628,696
Otara South,House,4,6,6,24,779,731,778,825,100,4,6.6515,0.1289,709,844
Otara West,House,1,12,3,15,619,570,638,701,170,3.73,6.3676,0.4244,438,776
Otara West,House,2,18,3,24,618,595,600,630,45,3.89,6.4234,0.0689,588,645
Otara West,House,3,15,12,87,659,650,680,710,165,4.07,6.411,0.5334,425,872
Otara West,House,NA,9,9,21,624,595,595,630,47,4,6.4332,0.0714,593,653
Oteha East,House,1,27,3,27,739,620,695,860,174,4.18,6.5787,0.239,612,845
Oteha East,House,2,6,9,15,619,544,625,688,90,4,6.4193,0.1482,555,678
Oteha East,House,3,39,39,135,743,703,750,775,64,3.74,6.6074,0.0859,699,785
Oteha East,House,4,21,24,93,829,750,820,900,128,3.91,6.7089,0.1584,737,912
Oteha West,Apartment,2,24,21,99,589,570,588,600,24,3.75,6.3776,0.0401,573,605
Oteha West,House,1,15,3,18,718,580,670,850,252,3.84,6.5173,0.3655,529,866
Oteha West,House,3,6,3,18,768,695,780,853,104,3.79,6.6361,0.1377,695,836
Oteha West,House,4,9,12,42,868,755,870,935,133,4.24,6.7563,0.1493,777,951
Oteha West,House,5+,6,3,21,1188,1125,1225,1273,172,3.71,7.0709,0.1534,1061,1306
Oteha West,House,NA,6,9,12,939,656,948,1175,347,4,6.7837,0.3907,679,1150
Owairaka East,House,1,21,3,21,655,523,580,813,195,4.07,6.4449,0.2884,518,765
Owairaka East,House,2,9,9,36,592,570,600,630,60,4,6.3783,0.1019,550,631
Owairaka East,House,3,12,15,54,738,688,750,795,85,3.76,6.5982,0.1167,678,794
Owairaka East,House,5+,6,0,9,1036,1015,1123,1144,227,4,6.9219,0.2492,857,1200
Owairaka West,Apartment,1,18,15,51,583,515,580,655,81,3.59,6.3593,0.1459,524,638
Owairaka West,Apartment,2,27,9,42,618,590,655,670,70,3.86,6.4199,0.1237,565,667
Owairaka West,Flat,2,6,15,57,586,558,570,605,80,4,6.3646,0.1354,530,636
Owairaka West,House,1,63,9,63,612,460,650,750,207,4,6.3347,0.4629,413,770
Owairaka West,House,2,27,21,60,576,505,600,645,106,3.52,6.3395,0.1939,497,646
Owairaka West,House,3,27,21,99,723,675,750,840,149,4.08,6.5503,0.302,571,857
Owairaka West,House,4,6,6,27,853,705,815,850,233,3.38,6.7224,0.2444,705,980
Owairaka West,House,NA,21,12,54,640,585,625,685,85,3.8,6.4533,0.1305,581,693
Paeroa,House,1,33,0,36,507,460,500,550,60,4.04,6.2209,0.1167,465,544
Paeroa,House,2,9,6,27,452,425,470,513,106,3.28,6.0848,0.2757,365,529
Paeroa,House,3,33,30,132,546,500,560,600,73,3.49,6.2925,0.1428,491,595
Paeroa,House,4,6,3,12,569,528,565,606,52,4,6.3403,0.0908,533,603
Paeroa,House,NA,18,9,33,547,468,595,606,100,3.86,6.2864,0.2063,467,617
Paeroa Rural,House,1,9,0,6,524,500,500,525,46,4.3,6.259,0.0833,494,553
Paeroa Rural,House,3,6,9,15,445,418,485,500,107,3.72,6.0675,0.2875,356,524
Pahurehure,House,1,21,3,24,678,600,670,715,111,3.91,6.5063,0.1591,601,745
Pahurehure,House,3,24,24,93,647,623,680,700,125,3.66,6.4386,0.3174,505,775
Pahurehure,House,4,6,9,33,843,825,860,878,65,4,6.734,0.0795,797,887
Pahurehure,House,NA,15,9,36,654,585,680,750,167,4,6.446,0.2979,515,770
Pakuranga Central,Apartment,2,9,3,6,532,518,520,540,27,4,6.2759,0.0491,514,550
Pakuranga Central,House,1,54,6,57,705,600,740,800,145,4.09,6.5358,0.2229,593,801
Pakuranga Central,House,2,12,27,48,613,590,613,655,55,4.07,6.4144,0.0923,574,650
Pakuranga Central,House,3,45,39,156,703,650,710,740,64,3.91,6.5509,0.0903,659,744
Pakuranga Central,House,4,24,24,84,785,750,800,800,73,3.91,6.6616,0.0927,734,832
Pakuranga Central,House,5+,6,9,27,876,874,950,950,158,4.09,6.7559,0.2243,738,999
Pakuranga Central,House,NA,21,18,60,704,630,750,775,109,4,6.5431,0.1787,616,783
Pakuranga Heights East,House,1,18,3,18,715,645,698,768,131,4,6.5561,0.186,621,798
Pakuranga Heights East,House,2,15,12,33,599,550,600,650,80,3.81,6.3866,0.1333,543,650
Pakuranga Heights East,House,3,42,45,177,669,625,660,700,82,3.91,6.4994,0.1112,617,717
Pakuranga Heights East,House,4,6,6,30,750,685,770,820,86,3.87,6.6142,0.1171,689,807
Pakuranga Heights East,House,NA,6,12,36,628,578,615,668,123,3.68,6.4272,0.1955,542,706
Pakuranga Heights North West,Apartment,2,6,3,6,538,510,550,560,37,4,6.2849,0.0706,511,563
Pakuranga Heights North West,Flat,2,6,6,9,586,556,575,605,46,4,6.3715,0.0777,555,616
Pakuranga Heights North West,Flat,3,6,0,6,478,383,475,570,120,4,6.1443,0.2556,392,554
Pakuranga Heights North West,House,1,24,0,24,680,625,650,713,131,4.24,6.5066,0.1803,593,756
Pakuranga Heights North West,House,2,12,18,45,609,563,598,638,75,3.87,6.405,0.1193,558,656
Pakuranga Heights North West,House,3,36,45,150,676,643,690,700,52,4,6.5136,0.0773,640,710
Pakuranga Heights North West,House,4,18,18,54,760,701,780,799,73,3.52,6.6285,0.0979,708,808
Pakuranga Heights North West,House,NA,9,12,27,673,640,690,720,81,3.77,6.5054,0.1264,614,728
Pakuranga Heights South West,Flat,2,6,3,27,523,503,525,545,57,4,6.254,0.1114,482,561
Pakuranga Heights South West,House,1,21,0,21,701,580,690,793,175,3.93,6.523,0.2484,576,805
Pakuranga Heights South West,House,2,12,12,42,588,548,595,633,50,3.76,6.3739,0.0864,553,622
Pakuranga Heights South West,House,3,30,30,126,674,600,650,724,111,3.94,6.5005,0.1601,597,741
Pakuranga Heights South West,House,4,18,9,60,794,753,795,820,70,3.99,6.6731,0.0855,747,838
Pakuranga Heights South West,House,NA,12,6,33,680,650,660,678,71,4,6.5171,0.0952,635,721
Pakuranga West,Apartment,2,12,6,15,561,560,578,590,47,3.85,6.3268,0.0918,526,595
Pakuranga West,Flat,2,6,12,39,632,525,545,565,230,3.11,6.4064,0.295,496,739
Pakuranga West,House,1,33,0,42,619,560,630,700,89,4.2,6.4179,0.1497,554,678
Pakuranga West,House,2,33,27,84,562,540,580,600,98,4.04,6.3089,0.2438,466,648
Pakuranga West,House,3,45,51,174,678,635,680,715,63,3.87,6.5154,0.0923,635,719
Pakuranga West,House,4,6,12,45,733,715,723,734,53,3.73,6.595,0.0691,698,766
Pakuranga West,House,NA,15,12,42,706,650,700,750,85,4,6.5526,0.1211,646,761
Panmure East,Apartment,1,6,6,12,439,429,448,458,42,3.02,6.0803,0.0992,409,467
Panmure East,Apartment,2,21,3,48,460,490,540,560,173,3.7,6.0105,0.5797,276,603
Panmure East,Flat,2,6,9,96,524,554,568,593,204,3.57,6.1404,0.6356,302,713
Panmure East,House,1,33,0,42,622,530,650,705,122,4.08,6.4125,0.2078,530,701
Panmure East,House,2,27,30,117,511,520,580,600,176,3.7,6.1237,0.577,309,674
Panmure East,House,3,33,33,177,573,547,690,740,224,3.68,6.2189,0.6009,335,753
Panmure East,House,4,12,15,48,743,758,795,819,176,3.89,6.566,0.3636,556,908
Panmure East,House,NA,15,21,42,703,700,720,795,176,4,6.4834,0.4982,467,915
Panmure Glen Innes Industrial,Flat,1,12,3,12,409,405,420,420,35,4,6.0088,0.0935,382,433
Panmure Glen Innes Industrial,Flat,NA,9,3,6,309,290,330,330,40,3.99,5.724,0.1388,279,336
Panmure Glen Innes Industrial,House,1,30,9,21,408,390,400,440,53,4,6.0011,0.1544,364,448
Panmure Glen Innes Industrial,House,NA,27,51,33,420,390,420,440,27,4,6.0383,0.0642,401,438
Panmure West,Apartment,2,6,3,6,623,568,665,695,106,4,6.4217,0.184,543,696
Panmure West,House,1,195,0,195,503,328,535,650,160,4.81,6.1631,0.3532,374,603
Papakura Central,Apartment,2,21,9,36,520,520,550,550,70,3.77,6.2449,0.1475,467,569
Papakura Central,Flat,2,6,24,87,517,470,493,553,62,3.88,6.2418,0.1149,475,555
Papakura Central,House,1,96,6,111,527,478,550,595,157,4.06,6.1931,0.4524,361,664
Papakura Central,House,2,30,36,105,558,518,558,593,65,3.91,6.3184,0.1184,512,601
Papakura Central,House,3,30,30,132,617,600,635,658,91,3.76,6.4056,0.2293,518,706
Papakura Central,House,NA,30,18,72,480,471,550,610,223,4.07,5.9634,0.7891,228,662
Papakura East,House,1,18,0,21,692,600,688,734,81,4.31,6.5335,0.1158,636,744
Papakura East,House,3,18,27,81,676,630,675,700,55,3.97,6.5125,0.0783,639,710
Papakura East,House,4,9,18,72,784,740,790,818,75,3.65,6.6605,0.093,733,831
Papakura East,House,NA,6,9,24,644,580,700,775,251,4,6.3119,0.7491,332,913
Papakura Kelvin,House,1,54,6,54,653,600,650,705,148,4.08,6.4407,0.3452,497,791
Papakura Kelvin,House,2,9,9,30,540,540,560,595,189,4,6.1609,0.6871,298,753
Papakura Kelvin,House,3,72,87,252,643,608,645,685,94,4.05,6.4498,0.2095,549,729
Papakura Kelvin,House,4,6,12,48,766,708,768,809,80,4.22,6.6368,0.1037,711,818
Papakura Kelvin,House,NA,12,18,33,668,594,665,720,89,3.9,6.4968,0.1307,607,724
Papakura Massey Park,Flat,2,6,3,15,580,575,595,600,34,4,6.3617,0.0598,556,603
Papakura Massey Park,House,1,48,0,48,609,550,620,686,123,3.97,6.3782,0.3018,480,722
Papakura Massey Park,House,2,21,15,30,562,545,560,570,52,3.87,6.3265,0.0957,524,596
Papakura Massey Park,House,3,36,30,123,669,631,680,700,61,4.08,6.5023,0.0934,626,710
Papakura Massey Park,House,4,6,9,27,731,696,720,748,68,4,6.5907,0.0913,685,775
Papakura Massey Park,House,NA,15,18,27,701,650,700,760,82,4,6.5457,0.1201,642,755
Papakura North,Flat,2,30,39,63,418,370,370,453,77,4,6.0211,0.1673,368,461
Papakura North,House,1,90,6,90,572,400,590,679,146,4.18,6.3125,0.2877,454,670
Papakura North,House,2,21,21,75,561,550,550,575,46,4.06,6.327,0.0829,529,592
Papakura North,House,3,48,51,168,658,630,650,695,57,4.07,6.4855,0.0897,617,696
Papakura North,House,4,12,15,60,699,680,750,765,156,3.68,6.5052,0.364,523,855
Papakura North,House,NA,18,12,48,674,585,650,750,115,3.83,6.5005,0.1674,594,745
Papakura North East,Apartment,5+,6,3,3,425,400,400,400,61,4,6.0445,0.13,386,460
Papakura North East,Flat,2,9,6,9,397,400,400,400,64,4,5.9724,0.1705,350,440
Papakura North East,House,1,51,15,42,594,420,620,700,192,4.06,6.3293,0.3582,440,714
Papakura North East,House,2,6,6,15,528,475,530,583,105,3.76,6.2527,0.2047,452,596
Papakura North East,House,3,33,24,117,673,650,690,708,78,3.96,6.5039,0.1314,611,730
Papakura North East,House,4,12,15,30,768,743,780,800,59,3.74,6.6414,0.0785,727,808
Papakura North East,House,NA,21,21,45,683,618,725,760,156,3.96,6.4846,0.3477,518,828
Papakura West,Boarding House,1,6,6,9,440,415,420,445,54,4,6.0815,0.1172,404,474
Papakura West,House,1,21,3,21,603,555,595,660,91,4.21,6.3916,0.1535,538,662
Papakura West,House,2,9,9,21,592,555,570,635,58,4,6.3798,0.0958,553,629
Papakura West,House,3,15,15,51,669,650,660,700,54,3.69,6.5032,0.0794,632,704
Papakura West,House,NA,6,0,12,630,563,580,648,128,3.79,6.4317,0.1887,547,706
Papatoetoe Central,Apartment,1,18,12,54,403,385,385,403,34,4,5.9946,0.0791,380,423
Papatoetoe Central,Apartment,2,15,21,33,560,550,560,570,19,3.78,6.328,0.0338,547,573
Papatoetoe Central,Boarding House,1,39,12,69,403,400,400,400,7,4,5.9981,0.0169,398,407
Papatoetoe Central,Flat,2,15,30,111,550,505,550,575,51,3.74,6.3054,0.0907,515,582
Papatoetoe Central,House,1,117,15,111,542,400,550,650,152,4.01,6.2583,0.2735,434,628
Papatoetoe Central,House,2,30,33,87,609,550,580,650,132,3.56,6.3942,0.1796,530,675
Papatoetoe Central,House,3,27,36,129,693,680,700,725,59,3.72,6.5373,0.0886,650,733
Papatoetoe Central,House,4,6,12,39,745,668,775,815,99,3.86,6.6057,0.1374,674,811
Papatoetoe Central,House,5+,9,6,18,1281,950,1300,1500,343,3.93,7.1215,0.2812,1024,1497
Papatoetoe Central,House,NA,48,36,93,654,569,693,724,187,3.98,6.4461,0.2757,523,759
Papatoetoe East,Apartment,2,9,0,15,545,520,560,565,52,4,6.2968,0.0973,508,580
Papatoetoe East,House,1,51,0,51,640,560,650,700,137,3.78,6.4348,0.2487,527,737
Papatoetoe East,House,2,9,21,42,609,550,600,700,96,3.45,6.4002,0.1618,540,671
Papatoetoe East,House,3,36,39,147,708,664,700,750,73,3.83,6.5565,0.1051,656,756
Papatoetoe East,House,4,15,18,63,751,728,750,778,56,3.8,6.6193,0.0743,713,788
Papatoetoe East,House,NA,15,15,45,723,650,730,800,138,4,6.5653,0.199,621,812
Papatoetoe North,Apartment,1,6,0,6,481,471,483,493,18,4,6.1759,0.0365,469,493
